t_s,Fx_mN,Fy_mN,Fz_mN,Fmag_mN,Fx_N,Fy_N,Fz_N,Fmag_N,tip_cpx_mm,tip_cpy_mm,tip_cpz_mm,tip_activePts,tip_theta_deg,Fperp_mN,tip_sx_mm,tip_sy_mm,tip_sz_mm,gap_mm,nContacts,cp1x_mm,cp1y_mm,cp1z_mm,cp2x_mm,cp2y_mm,cp2z_mm,cp_theta_deg,cp_sx_mm,cp_sy_mm,cp_sz_mm,dperp_norm_mm,theta_diff_deg
7.70999999999988,0.272284396927801,-0.3455284652817403,-1.111810328796032,1.1956801078665782,0.000272284396927801,-0.00034552846528174033,-0.001111810328796032,0.0011956801078665783,-34.712423020461415,-11.382470655261654,64.34774690612252,1,125.49228871245666,0.7025326074934077,-36.04726987372956,-13.585421045221318,62.80982835896319,7.405480443978263e-06,3,-34.17627501291241,-9.857751887347,65.54422590190659,-34.582896520781276,-11.2918350192614,64.21077393723982,329.38265130385525,-34.294729218997986,-8.571765659551312,65.30976006367702,0.05902755088082866,156.10963740860143
7.71999999999988,0.27298078029158174,-0.3469344107533235,-1.1189675318745935,1.2029007977231023,0.00027298078029158176,-0.00034693441075332347,-0.0011189675318745936,0.0012029007977231024,-34.77701226952521,-11.427948992642081,64.41635263337913,1,125.35873838677578,0.7077346163240664,-36.113741824539154,-13.627088985780928,62.87462068932093,7.500521751246936e-06,3,-34.24109675360078,-9.903015883274636,65.61267249721162,-34.64771828079249,-11.337099083337353,64.27922046917858,329.7324315789563,-34.37654189582954,-8.611621925013802,65.36920379066255,0.05899164309719998,155.62630680781945
7.72999999999988,0.2735146628403016,-0.3481309073115371,-1.1254179353302232,1.2093679872467025,0.0002735146628403016,-0.00034813090731153714,-0.001125417935330223,0.0012093679872467024,-34.841488608851186,-11.473531536452489,64.48503698910793,1,125.22818935296573,0.7124919727325788,-36.180027179676586,-13.668948111341718,62.93957247734638,7.616921862574344e-06,3,-34.30580146960434,-9.948387371735514,65.68119901176217,-34.71242302046135,-11.382470655261635,64.34774690612244,330.0771097473886,-34.45800887129531,-8.651787626712043,65.4288084650102,0.05895802021105312,155.15107960557714
7.739999999999879,0.2739418504806995,-0.34920187707053757,-1.1314973935532766,1.2154309688387224,0.0002739418504806995,-0.00034920187707053755,-0.0011314973935532765,0.0012154309688387223,-34.905852288619485,-11.519219452656252,64.5537994401947,1,125.09801451418834,0.7170129669020809,-36.24621615354296,-13.710909841331498,63.00463258352755,7.943197377180411e-06,3,-34.37039065233312,-9.993865475163721,65.74980495655443,-34.77701226952521,-11.427948992642081,64.41635263337913,330.41820161045337,-34.53919258977809,-8.692236201906823,65.48853275255054,0.05892813178021339,154.67981290373496
7.749999999999879,0.27419926468609396,-0.3500472058176605,-1.1367842456190327,1.2206542115369035,0.000274199264686094,-0.0003500472058176605,-0.0011367842456190328,0.0012206542115369035,-34.970106587365464,-11.565008845094745,64.6226393195146,1,124.97169174786444,0.7210336976500472,-36.31219210924367,-13.753090669104587,63.06986619268549,7.610407783076312e-06,3,-34.43486705931861,-10.039448257597233,65.81848909040465,-34.84148860885125,-11.473531536452507,64.48503698910801,330.7547584975872,-34.62005634161688,-8.732973880445563,65.54840537228164,0.0589007084204507,154.21693325027724
7.759999999999879,0.2744037659005466,-0.35084486928865394,-1.14199803277619,1.2257850773733798,0.0002744037659005466,-0.0003508448692886539,-0.0011419980327761902,0.00122578507737338,-35.03424975201693,-11.610903947376261,64.69155620393582,1,124.843786061383,0.7250031538490701,-36.37813932767617,-13.79530779965002,63.13516916383107,7.860898163514207e-06,3,-34.49923068815965,-10.085135994189628,65.88725170849916,-34.905852288619485,-11.519219452656252,64.5537994401947,331.08914827462536,-34.70069646937028,-8.773966633640669,65.60835982825802,0.05887821976305123,153.75463778675766
7.769999999999879,0.27441889591967344,-0.35137637618840256,-1.1462132567938963,1.2298682523876843,0.0002744188959196734,-0.00035137637618840256,-0.0011462132567938964,0.0012298682523876844,-35.09828670518834,-11.656898006714231,64.76054937111527,1,124.7220987752152,0.7283422575827061,-36.443794709041214,-13.837824790556983,63.2006882955431,7.012317932098e-06,3,-34.56348515943048,-10.13092599509317,65.95609102205069,-34.970106587365464,-11.565008845094745,64.6226393195146,331.4192729361644,-34.781030146515434,-8.815234653320312,65.66845777065625,0.058858117329860286,153.3028258390508
7.779999999999879,0.27438202729485994,-0.35186165637221234,-1.150361217587889,1.2338650870568162,0.00027438202729485994,-0.00035186165637221236,-0.001150361217587889,0.0012338650870568162,-35.16221577812292,-11.702994991367984,64.82961837930996,1,124.59856406804039,0.7316322436515221,-36.509432901174,-13.88036684316996,63.26627010002655,8.026023817109262e-06,3,-34.627628117985395,-10.176820370508118,66.02500858233344,-35.03424975201693,-11.610903947376261,64.69155620393582,331.7449596546741,-34.86104905084798,-8.85677999695972,65.72870614365117,0.05884000231581542,152.85360441336627
7.789999999999878,0.2741733025298004,-0.35210651135954507,-1.1536125457500104,1.2369203292345496,0.00027417330252980037,-0.0003521065113595451,-0.0011536125457500103,0.0012369203292345496,-35.22604123124498,-11.749189098472193,64.89876256958762,1,124.48019358215771,0.7343529933034272,-36.57481765724171,-13.923171874530277,63.33204592574985,7.54242497924551e-06,3,-34.69166516947721,-10.22281477660525,66.09400142708611,-35.098286705188265,-11.65689800671421,64.7605493711152,332.0669707378746,-34.94078777229289,-8.898582460253452,65.78908400496876,0.058824615338549144,152.4132228442831
7.799999999999878,0.27391881609017305,-0.3523130358268048,-1.1568214054838355,1.2399160282887458,0.00027391881609017303,-0.0003523130358268048,-0.0011568214054838355,0.0012399160282887459,-35.28976125160753,-11.795484345334769,64.96798153050503,1,124.35982750597414,0.7370393188200822,-36.6401917883595,-13.965995578417743,63.397880147642,8.362163200992256e-06,3,-34.75559407575096,-10.268911173474839,66.16307098181969,-35.162215778123,-11.702994991368003,64.82961837931003,332.38541037002324,-35.02024939333316,-8.940641092342887,65.8495899237819,0.05881183676838518,151.9744171359509
7.809999999999878,0.27354241783095196,-0.3523496336186151,-1.1593961440038767,1.2422460051837694,0.00027354241783095196,-0.0003523496336186151,-0.0011593961440038768,0.0012422460051837694,-35.353378329506256,-11.841877628219198,65.03727471401203,1,124.24317841612778,0.7393202069230758,-36.70536182117013,-14.009034127934704,63.46387923162078,7.629870869330091e-06,3,-34.8194196777553,-10.315105805661132,66.23221468386076,-35.22604123124498,-11.749189098472193,64.89876256958762,332.7023090401739,-35.09951979595737,-8.982923607843272,65.91016517353187,0.0588039747994027,151.5408693759539
7.819999999999878,0.2730441827698042,-0.3522235832869224,-1.1613955069688338,1.2439670823519826,0.0002730441827698042,-0.0003522235832869224,-0.0011613955069688338,0.0012439670823519826,-35.4168946715465,-11.888366378009401,65.1066415319099,1,124.12882643754193,0.7412304266201318,-36.77037867393364,-14.052235973308498,63.53001556808011,8.131842590408667e-06,3,-34.88313959606198,-10.361400692590445,66.30143397945452,-35.28976125160753,-11.795484345334769,64.96798153050503,333.01289029667674,-35.17840324874013,-9.025485024363368,65.97095177493243,0.05879507004289406,151.1159361408652
7.8299999999998775,0.27246324940483213,-0.3519994348187313,-1.1630981725392895,1.245366284814705,0.00027246324940483215,-0.0003519994348187313,-0.0011630981725392895,0.001245366284814705,-35.48031035669422,-11.934951340670347,65.17608152940171,1,124.0142792230732,0.7429445543263109,-36.835327118430925,-14.095515166422784,63.596241812765065,8.514278513338525e-06,3,-34.946756596207656,-10.407793701253443,66.37072741794054,-35.353378329506256,-11.841877628219198,65.03727471401203,333.3199650519625,-35.25701608819488,-9.068286280243818,66.03186836091123,0.05878843631790124,150.6943141711107
7.839999999999877,0.27183601681232095,-0.351724315857136,-1.1646598829504342,1.2466103871521679,0.000271836016812321,-0.000351724315857136,-0.0011646598829504343,0.001246610387152168,-35.54362435788386,-11.98163487198411,65.24559434056172,1,123.8994669828014,0.7445619250203288,-36.90020752929088,-14.138871955193377,63.66255603847234,7.775813275046062e-06,3,-35.010273088385205,-10.454282980551927,66.4400937434862,-35.41689467154643,-11.888366378009378,65.10664153190983,333.627204880759,-35.335509685384096,-9.111283105277774,66.09280683955836,0.05878837912198259,150.27226210204242
7.849999999999877,0.23671025055184536,-0.2975480660701657,-0.9427640762037726,1.016548423695972,0.00023671025055184536,-0.0002975480660701657,-0.0009427640762037726,0.0010165484236959721,-35.60934298354722,-12.026487440361933,65.31387156173142,1,125.71337018253578,0.6053398317997915,-36.900826573033086,-14.246933805315114,63.764133494039044,6.770611122419723e-06,3,-35.073688977900716,-10.500868663981976,66.50953307078625,-35.48031035669429,-11.934951340670368,65.17608152940178,330.80479117218215,-35.28729770320347,-9.192853166021655,66.24489445978085,0.05754950089731035,154.9085790103536
7.859999999999877,0.20059439073417812,-0.2455985298353925,-0.7406455776554642,0.805675256633787,0.00020059439073417812,-0.0002455985298353925,-0.0007406455776554642,0.0008056752566337871,-35.67763059770701,-12.069218009273726,65.3806493444774,1,127.76220148921604,0.47887528142073343,-36.894233266891,-14.358153421541669,63.870466367550385,7.223018158697414e-06,2,-35.1370028871114,-10.54755187090227,66.5790461835766,-35.54362435788386,-11.98163487198411,65.24559434056172,324.11823109426564,-35.08588924737224,-9.349612803573944,66.5002875447165,0.05542528263105303,163.64397039495043
7.869999999999877,0.1613560028335944,-0.19333202627210538,-0.5537965243680714,0.6083614241839047,0.0001613560028335944,-0.0001933320262721054,-0.0005537965243680714,0.0006083614241839048,-35.748492426051584,-12.109692129473565,65.44578838185114,1,129.9018271694601,0.361532863280929,-36.8853032767696,-14.466830642165972,63.97896899226291,7.484859824380408e-06,2,-35.202721459539745,-10.592404251529434,66.64732357932229,-35.60934298354722,-12.026487440361933,65.31387156173142,316.4699425623565,-34.85801707058977,-9.56551480570094,66.76268450019774,0.053958628061818954,173.4318846071036
7.879999999999876,0.11940997945231603,-0.14065339853930026,-0.3820466361717859,0.4242661357257196,0.00011940997945231604,-0.00014065339853930027,-0.0003820466361717859,0.0004242661357257196,-35.821930388437885,-12.147800125306379,65.50916453022677,1,132.10971262735134,0.25255871876031893,-36.87485176583962,-14.571671781570501,64.08923398017517,8.202423767311728e-06,2,-35.2710089278116,-10.635134305919959,66.71410184048503,-35.67763059770701,-12.069218009273726,65.3806493444774,308.2871340078652,-34.62931388843206,-9.84114553867137,67.01149954674922,0.05342774868035858,-176.17742138051383
7.889999999999876,0.07479104357603623,-0.08697223651238103,-0.22355998247937883,0.251270642712869,7.479104357603624e-05,-8.697223651238103e-05,-0.00022355998247937885,0.000251270642712869,-35.89796913158444,-12.183421838231688,65.57066348900938,1,134.38688848035667,0.15013714025341685,-36.86291600564459,-14.672151614287213,64.20131998498412,6.912022054272882e-06,3,-35.341871018507675,-10.675609351388008,66.7792400175175,-35.74849242605151,-12.109692129473546,65.44578838185105,299.85755276520666,-34.4194003053261,-10.170409800034621,67.23247477796211,0.05397050852359609,-165.47066428485
7.899999999999876,0.02816403935979639,-0.03246559335570793,-0.07884861674616393,0.08980162708872146,2.816403935979639e-05,-3.246559335570793e-05,-7.884861674616393e-05,8.980162708872146e-05,-35.97663362619281,-12.216462067644835,65.63018418342465,1,136.70175672262243,0.05397383882871577,-36.85080843902391,-14.76691115352816,64.31449886507203,8.131742879502468e-06,3,-35.41530873291261,-10.713716472633553,66.84261697910978,-35.821930388437885,-12.147800125306379,65.50916453022677,291.52814876467824,-34.246798942032655,-10.53636424855041,67.41482512315194,0.05566439279647955,-154.8263920420558
7.909999999999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,6.921055905273477e-06,3,-35.491347722204,-10.749339053668555,66.90411513069901,-35.8979691315845,-12.18342183823171,65.57066348900948,284.75488867685493,-34.151062655933735,-10.865377844764312,67.54490632650146,0.059474349623427014,nan
7.919999999999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,nan,0.0,nan,nan,nan,7.483145362030541e-06,4,-35.570012102533894,-10.782378880041668,66.96363619987244,-35.97663362619281,-12.216462067644835,65.63018418342465,281.4434662504759,-34.15963254493994,-11.050554869486122,67.62681675670115,0.06607745716052134,nan
7.929999999999875,0.19285050611456425,-0.2394100287876132,-0.7420176836095508,0.803180379729244,0.00019285050611456426,-0.0002394100287876132,-0.0007420176836095508,0.000803180379729244,-36.20353012435204,-12.323892035855406,65.81493096181399,1,126.29965961947336,0.4824742491187776,-37.45204540193375,-14.567800133933732,64.26377460315004,0.0013517465204704315,3,-35.65113416777795,-10.813219218097036,67.02154123666769,-36.05802899362517,-12.248266294846715,65.6871929682192,305.0852513354359,-34.91259674816992,-10.120938924273329,67.3898876616727,0.051083472853240317,-178.78559171596254
7.939999999999875,0.36079878205182936,-0.6453791953960882,-2.741357969235584,2.8393192110912135,0.00036079878205182934,-0.0006453791953960883,-0.002741357969235584,0.0028393192110912134,-36.25531803377807,-12.384148058547373,65.8955257610128,1,113.77484988130591,1.7948077514786092,-37.90493085780881,-14.165985956176845,64.13375641249844,0.005921758404569655,3,-35.73429554363943,-10.842586272878597,67.07848367175905,-36.14211949860798,-12.280910225972674,65.74108846892986,353.5227516616727,-36.89566447490173,-9.46134249059531,66.11269861219058,0.06523941522874308,120.25209821963318
7.949999999999875,0.6673697200828033,-0.63985623849516,-3.5771020649931393,3.6946525591187536,0.0006673697200828033,-0.0006398562384951601,-0.0035771020649931393,0.0036946525591187536,-36.30852286015349,-12.445985480336475,65.9744888454591,1,112.52110252847268,2.117746638406154,-37.98853655693141,-14.181647468476799,64.19543532137295,-5.743367911481556e-06,3,-35.79691128977549,-10.88981833217689,67.14837415983428,-36.20353012435198,-12.323892035855383,65.81493096181389,358.2946027693119,-37.146404610029215,-9.56593877831065,66.03180522510198,0.08483934822836978,114.22649975916079
7.959999999999875,0.19264774229592274,-0.2241501152203428,-0.7945117379416333,0.8477059209962166,0.00019264774229592275,-0.00022415011522034282,-0.0007945117379416334,0.0008477059209962166,-36.36789008969153,-12.491658966318878,66.04309007940032,1,122.82449690878377,0.5016821542122823,-37.7172891295178,-14.626422330775325,64.42385951858122,-5.278257012131249e-06,3,-35.84869910463994,-10.950074021366287,67.22896926913367,-36.255318033778124,-12.384148058547392,65.8955257610129,349.7274760896047,-36.870542818045955,-9.554098106194823,66.38671258702324,0.06950958751487822,133.09702081917908
7.9699999999998745,0.20561454392305176,-0.24819064381742276,-0.8774028024022037,0.9347254217225676,0.00020561454392305177,-0.0002481906438174228,-0.0008774028024022037,0.0009347254217225675,-36.429327680948106,-12.538722841430541,66.11093449798672,1,122.3692040092214,0.5584413082751347,-37.79004433474152,-14.659233453723393,64.48247358926258,0.002505087520016769,3,-35.90139354854634,-11.01011141321253,67.30960607347123,-36.30852286015349,-12.445985480336475,65.9744888454591,336.82504769307025,-36.406593816395514,-9.63635149983358,66.86969913005595,0.056124828076810775,145.54415631615115
7.979999999999874,0.21408912858780996,-0.25818588600861264,-0.9114078340799645,0.9711633985771253,0.00021408912858780996,-0.00025818588600861264,-0.0009114078340799645,0.0009711633985771253,-36.49205657528228,-12.586406907228145,66.1790317365106,1,122.40106962801696,0.5809058489079537,-37.84745766911953,-14.709955729521077,64.55009703120068,0.0005173448014366144,4,-35.968707810501705,-11.077759551499367,67.40088667668772,-36.36789008969153,-12.491658966318878,66.04309007940032,334.17342094507035,-36.36465060991206,-9.709370365976799,67.01952472297305,0.058051609932775555,148.2276486829466
7.989999999999874,0.2205014112892718,-0.26471283698345377,-0.9275074694776219,0.9894260277459709,0.00022050141128927183,-0.0002647128369834538,-0.0009275074694776219,0.000989426027745971,-36.55580141957204,-12.6342710558614,66.24761364304862,1,122.66894991407696,0.5921893151600651,-37.897820266192305,-14.769182142041185,64.62245516787685,-7.788119327001297e-06,4,-36.03025018653145,-11.125194573170342,67.46837467562358,-36.429327680948106,-12.538722841430541,66.11093449798672,332.90737980719297,-36.381132920255254,-9.771330281514402,67.12685254000884,0.058488745465630244,149.761570106884
7.999999999999874,0.22766100151716617,-0.2722502309225542,-0.9476835755674993,1.0119554729579672,0.00022766100151716618,-0.00027225023092255417,-0.0009476835755674993,0.0010119554729579672,-36.62040083113922,-12.682254836352739,66.316571266061,1,122.90074373423883,0.6061241065903513,-37.950214992494665,-14.827161486062295,64.69454482968882,-8.519436908160927e-06,3,-36.0929792267923,-11.172879155838976,67.5364714177855,-36.4920565752822,-12.586406907228122,66.17903173651051,331.94842325578645,-36.41119240301928,-9.830787082063466,67.22506643932947,0.058401326836693336,150.9523204784524
8.009999999999874,0.23543931839646384,-0.2806608715152996,-0.9715987884314314,1.0383671812649629,0.00023543931839646384,-0.0002806608715152996,-0.0009715987884314314,0.0010383671812649628,-36.68566451835842,-12.730307799044605,66.3857731387858,1,123.0903383198175,0.6224896044244227,-38.00468891981601,-14.883647643178032,64.76611201866625,-8.207197347287476e-06,4,-36.15672400877809,-11.220743083791694,67.6050535362478,-36.55580141957212,-12.634271055861422,66.24761364304871,331.10102807922345,-36.446535652822725,-9.889535633729363,67.32002732819987,0.05826547822344116,151.98931024059402
8.019999999999873,0.24254034621797455,-0.28820242237302424,-0.9920439456701237,1.0611492100293725,0.00024254034621797456,-0.00028820242237302424,-0.0009920439456701238,0.0010611492100293725,-36.75146221188041,-12.778300153747702,66.45509183799231,1,123.28697140320504,0.6367084409332753,-38.05945189717577,-14.940236238545019,64.83793527525258,-7.8304857706879e-06,6,-36.221323345176344,-11.26872659803574,67.6740114149428,-36.62040083113922,-12.682254836352739,66.316571266061,330.31166532749756,-36.48479349982977,-9.947957978449653,67.41324160120386,0.058022542989590045,152.97530607570746
8.029999999999873,0.24993661293185895,-0.2962012056770051,-1.0146436185641257,1.0861423191374435,0.00024993661293185894,-0.0002962012056770051,-0.0010146436185641257,0.0010861423191374435,-36.81764114893687,-12.826185008219218,66.5244122797791,1,123.44995183017926,0.6523379257948734,-38.11576806291691,-14.995466438375042,64.90914617415385,8.213329754536147e-06,6,-36.286583831020224,-11.316768221490063,67.74322417696989,-36.68566451835842,-12.730307799044605,66.3857731387858,329.5578700405895,-36.52487471286776,-10.006222525849989,67.50527894347064,0.05767398296079147,153.89208178958978
8.039999999999873,0.2569029103543301,-0.30368197685586973,-1.035347894375351,1.1091289874505519,0.0002569029103543301,-0.0003036819768558697,-0.001035347894375351,0.001109128987450552,-36.88409824631795,-12.87388227848543,66.59364077904065,1,123.60836697431016,0.6668017045510989,-38.17255108659276,-15.050270866954872,64.98019044191597,8.684000532888092e-06,5,-36.35238143062479,-11.364760243538639,67.81254319563136,-36.75146221188041,-12.778300153747702,66.45509183799231,328.8481062804733,-36.567004151146065,-10.064060812161877,67.59581574489965,0.057258842982373145,154.76026069383687
8.049999999999873,0.2645165558628609,-0.3120652076437179,-1.0599534065573748,1.1361579671066213,0.0002645165558628609,-0.0003120652076437179,-0.0010599534065573748,0.0011361579671066214,-36.95070894414229,-12.921396144033375,66.66270066249461,1,123.7270002217031,0.683782916055499,-38.23090617132559,-15.10344797717103,65.05032823125771,8.0674920304169e-06,5,-36.418560490699,-11.412645533737924,67.88186321897973,-36.8176411489368,-12.826185008219193,66.52441227977901,328.19528523166736,-36.61157961385459,-10.121205495550878,67.68442647184358,0.05681457155183751,155.53171499003577
8.059999999999873,0.27176975330280817,-0.3199718485307704,-1.0825605576854074,1.1611107370611158,0.0002717697533028082,-0.0003199718485307704,-0.0010825605576854074,0.0011611107370611158,-37.017411597559075,-12.968669229264137,66.73153611161769,1,123.85231208549465,0.699536951614087,-38.28917286272006,-15.156540858686265,65.1203747237965,-7.219860502338804e-06,5,-36.485020638511195,-11.460353608598714,67.9510813423677,-36.88409824631795,-12.87388227848543,66.59364077904065,327.59496534447334,-36.65833822439112,-10.177585537232323,67.77120824106805,0.05635388439757261,156.2573467410213
8.069999999999872,0.27896641924188537,-0.3278271126891532,-1.1050469329061978,1.1859264744511528,0.00027896641924188536,-0.0003278271126891532,-0.0011050469329061978,0.001185926474451153,-37.08414715219253,-13.015677788893113,66.80010608163369,1,123.96872505951143,0.7152483313571196,-38.34784199127507,-15.208991554144514,65.18999736454813,-7.038853776730747e-06,4,-36.551631300217615,-11.507867346217122,68.02014134867512,-36.95070894414236,-12.921396144033398,66.6627006624947,327.00644638000375,-36.70554603088948,-10.233771607258191,67.85730009766361,0.0558461196528637,156.96227867950768
8.079999999999872,0.2863868968617296,-0.33600341847971205,-1.1289624918734649,1.2122178269524362,0.0002863868968617296,-0.00033600341847971207,-0.001128962491873465,0.0012122178269524362,-37.150856459879535,-13.062427908835552,66.86838278393525,1,124.06642251157209,0.7319018583953593,-38.40720258166146,-15.260476829643384,65.2589806079646,-6.35594472364609e-06,4,-36.61833381736698,-11.555139948790355,68.08897726130401,-37.017411597559075,-12.968669229264137,66.73153611161769,326.4633181768728,-36.75451197649645,-10.289191574386214,67.94172861999266,0.055340435321201434,157.6031043346993
8.089999999999872,0.30099325866478266,-0.35653794712939746,-1.2202501976465867,1.3064175421209805,0.0003009932586647827,-0.00035653794712939746,-0.0012202501976465868,0.0013064175421209805,-37.2165471835677,-13.10988725854258,66.93711639358015,1,123.31121873985434,0.7908938957480067,-38.49528650920808,-15.283626457394762,65.31240607095822,-5.8791737189700655e-06,4,-36.685069276865775,-11.60214817145337,68.15754755491533,-37.08414715219253,-13.015677788893113,66.80010608163369,327.47892415889027,-36.86618836788025,-10.319754849028449,67.98230051020697,0.05534780362705618,155.83229458096406
8.099999999999872,0.32286507040994594,-0.3930566217197346,-1.4081151544730046,1.4971718838613968,0.000322865070409946,-0.0003930566217197346,-0.0014081151544730046,0.0014971718838613969,-37.28000199563551,-13.159313209170627,67.00725502469656,1,121.50346342480239,0.9113768611487264,-38.61686179006561,-15.271623659786101,65.34865608274075,5.751145816912384e-06,4,-36.751776263844356,-11.648890071471081,68.22583215097913,-37.150856459879535,-13.062427908835552,66.86838278393525,331.80354538446625,-37.11223079310813,-10.30852350616516,67.92641273305816,0.05674034260980962,149.69991804033612
8.109999999999872,0.33300272316408674,-0.40801077822314186,-1.4756890374602785,1.5668509003926934,0.00033300272316408677,-0.00040801077822314184,-0.0014756890374602784,0.0015668509003926934,-37.34282141279013,-13.20902206003549,67.07748666742756,1,121.11169569452855,0.9559673407539556,-38.688893937633104,-15.309224744712711,65.41098210963678,5.280411020880393e-06,4,-36.81746708146265,-11.696349753877858,68.29456544112557,-37.216547183567634,-13.109887258542553,66.93711639358008,335.3127024721351,-37.324938721170874,-10.321333568995984,67.89046599561398,0.05813680583447282,145.7989932223935
8.119999999999871,0.34338583451284205,-0.4230199626918022,-1.5418859322866425,1.6353201363535226,0.00034338583451284206,-0.0004230199626918022,-0.0015418859322866426,0.0016353201363535227,-37.405088934272726,-13.258930734152829,67.14776417086809,1,120.79059041654392,0.9998374906617368,-38.75795907453884,-15.349508295807004,65.47467485995715,-5.034666586078984e-06,5,-36.88092395179626,-11.745782994861228,68.36469707116446,-37.28000199563557,-13.15931320917065,67.00725502469663,336.3297997536259,-37.43421483056786,-10.362767106975962,67.92967716269182,0.05833315213954493,144.46079066291804
8.129999999999871,0.35991806840059515,-0.4595602250536079,-1.7534259617024712,1.8480365850233524,0.00035991806840059517,-0.0004595602250536079,-0.0017534259617024712,0.0018480365850233524,-37.46510369362787,-13.310835475416118,67.21945640277615,1,119.02919742399354,1.1377174383145194,-38.872827927228236,-15.3394451158542,65.51562090342301,-5.32072042980225e-06,5,-36.943743426029876,-11.795492047899456,68.43492851974415,-37.34282141279013,-13.20902206003549,67.07748666742756,339.5127746970626,-37.631063405775954,-10.39410690975027,67.90147681901936,0.05994730229455254,139.51642272693095
8.139999999999871,0.36060627805886025,-0.444660941509761,-1.6229523617504478,1.7209690901324077,0.00036060627805886025,-0.000444660941509761,-0.0016229523617504477,0.0017209690901324078,-37.52689186792627,-13.360471473961452,67.28930851352156,1,120.69606594564479,1.0549404684260832,-38.874627379593626,-15.451578746200436,65.61274077955436,-5.630022191338568e-06,5,-37.00601100923039,-11.845400940621042,68.50520581325453,-37.405088934272726,-13.25893073415283,67.14776417086809,339.55561472972585,-37.69941372502594,-10.443895712063501,67.97035332403865,0.05957985074490367,141.14045121591892
8.14999999999987,0.3536718711310129,-0.4148778026123617,-1.3935212763893738,1.496365239932966,0.0003536718711310129,-0.0004148778026123617,-0.0013935212763893738,0.0014963652399329662,-37.59212557369802,-13.406152630391674,67.35605538446602,1,123.89398847101069,0.9115910800610235,-38.82563743307957,-15.60969948090063,65.7365400957524,-4.9086156808098025e-06,4,-37.066025624636424,-11.897305172018097,68.57689853479759,-37.46510369362787,-13.310835475416118,67.21945640277615,331.4528870409592,-37.43384046553445,-10.559114587945736,68.28842881255116,0.05470532583601497,152.4411014300515
8.15999999999987,0.5049918856261867,-0.4072687421458369,-1.500782295383007,1.6350021807362922,0.0005049918856261867,-0.00040726874214583694,-0.001500782295383007,0.0016350021807362922,-37.65830051664395,-13.45280342764474,67.42084609732474,1,127.552794122863,0.904854744264046,-38.75674401128279,-15.776025330612605,65.87292430386876,-4.860999391453902e-06,4,-37.12781378943343,-11.94694113690979,68.64675067786119,-37.52689186792621,-13.36047147396143,67.28930851352149,323.95231099536926,-37.19671447361597,-10.720254127832144,68.56980764976045,0.053942129026235686,163.60048312749376
8.16999999999987,0.38746661671585364,-0.4030101440397074,-1.3252558222498718,1.4383499399225905,0.00038746661671585367,-0.00040301014403970744,-0.001325255822249872,0.0014383499399225905,-37.724227165833696,-13.496253607095488,67.48649151327962,1,126.51265754168898,0.8551182319264038,-38.857495612008044,-15.787505018831903,65.9161827547479,-4.848279230307284e-06,4,-37.19304749266715,-11.992622284349874,68.71349755743925,-37.5921255736981,-13.406152630391702,67.35605538446609,321.8457262301467,-37.180855350049356,-10.804067328028324,68.6935043999605,0.05230360227750249,164.66693131154227
8.17999999999987,0.2842023933084327,-0.3790070672219622,-1.098846426505621,1.1966122289240602,0.00028420239330843275,-0.0003790070672219622,-0.001098846426505621,0.0011966122289240602,-37.789223231475205,-13.534931271222947,67.55410782001351,1,126.60978991267947,0.7578898541660152,-38.91655758122254,-15.829904056272996,65.98496245397524,0.0021959774439070934,5,-37.2587832838953,-12.037717610859236,68.77978202074495,-37.65830051664395,-13.45280342764474,67.42084609732474,320.8861885308489,-37.20990231169826,-10.862182771518759,68.78731612733138,0.04367129160535067,165.72360138183058
8.18999999999987,0.2035598224573506,-0.3490715665070653,-0.9038135452541257,0.9900335774343192,0.00020355982245735062,-0.0003490715665070653,-0.0009038135452541258,0.0009900335774343193,-37.85337283658373,-13.568923893693398,67.62361757568802,1,126.73779676264571,0.6636357759017474,-38.97428227394289,-15.868417693499126,66.05648953436715,0.004798383634494474,4,-2.661913459863941,-2.5173675071251496,21.32947370060661,-4.434180806035203,-1.875717608174033,20.64641409859916,91.71663283841362,-39.9674518235087,-14.411532638430662,65.66896145750903,3.7735562298142984,35.0211639242321
8.19999999999987,0.1398281554651178,-0.3122600891974044,-0.7289364459449515,0.8052369952959224,0.0001398281554651178,-0.0003122600891974044,-0.0007289364459449516,0.0008052369952959225,-37.91673190377895,-13.598280970765304,67.69498050277403,1,126.89301590049017,0.5680600882415103,-39.03084119805246,-15.90297643536541,66.13064700384706,0.006081982089646498,4,-2.7003273619779926,-2.5252259707848883,21.42176040846828,-4.473729425558362,-1.8831652470716584,20.738263468593306,91.73077380833158,-40.02985527050947,-14.44221743881144,65.73986391420974,3.749951013695078,35.16224209215858
